customer_id,signup_date,age,gender,location,subscription_type,monthly_price,preferred_category,signup_source,avg_logins_per_month,boxes_opened_per_month,engagement_score,tenure_months,churned,churn_date,last_payment_date,lifetime_value
CUST102326,2025-05-03,51,Female,Mumbai,Standard,799,Fitness,Organic,3.04,1.46,43.4,6,0,,2025-11-15,4666.7
CUST102327,2022-11-17,52,Male,Bengaluru,Premium,1199,Home,Email,0.24,1.47,42.8,36,0,,2025-11-15,41570.49
CUST102328,2024-10-12,57,Male,Kolkata,Standard,799,Fitness,Email,2.51,1.62,47.6,13,0,,2025-11-15,10632.15
CUST102329,2023-01-10,33,Male,Mumbai,Standard,799,Home,Affiliate,3.46,1.22,36.4,34,0,,2025-11-15,28529.35
CUST102330,2023-08-25,55,Male,Mumbai,Basic,499,Gadgets,Affiliate,6.21,0.28,0.0,27,1,2025-06-18,2025-06-18,11320.29
CUST102331,2023-01-20,30,Female,Hyderabad,Premium,1199,Beauty,Referral,3.72,0.82,26.2,34,0,,2025-11-15,40453.77
CUST102332,2024-09-07,40,Male,Other,Standard,799,Beauty,Instagram,4.13,0.0,1.8,14,0,,2025-11-15,11284.94
CUST102333,2024-12-06,39,Male,Bengaluru,Basic,499,Home,Facebook Ads,5.1,1.15,40.0,11,0,,2025-11-15,5410.8
CUST102334,2023-03-21,33,Male,Mumbai,Basic,499,Home,Organic,1.26,0.8,22.1,32,0,,2025-11-15,15081.65
CUST102335,2024-01-10,45,Female,Hyderabad,Premium,1199,Gadgets,Email,2.7,0.88,24.0,22,0,,2025-11-15,27197.38
CUST102336,2024-03-29,65,Male,Pune,Basic,499,Fitness,Organic,7.37,1.62,53.1,19,0,,2025-11-15,9532.82
CUST102337,2023-12-25,52,Female,Kolkata,Standard,799,Gadgets,Instagram,2.86,0.63,12.4,23,0,,2025-11-15,17973.42
CUST102338,2023-03-28,62,Female,Hyderabad,Basic,499,Beauty,Instagram,5.01,0.75,26.2,32,0,,2025-11-15,15968.6
CUST102339,2024-02-17,63,Female,Bengaluru,Standard,799,Beauty,Facebook Ads,4.73,0.91,20.9,21,0,,2025-11-15,16544.35
CUST102340,2025-02-15,25,Female,Hyderabad,Standard,799,Books,Facebook Ads,0.34,0.0,5.8,9,0,,2025-11-15,7514.26
CUST102341,2023-02-01,61,Female,Mumbai,Basic,499,Fitness,Email,3.56,0.74,27.8,33,0,,2025-11-15,16798.76
CUST102342,2023-02-11,39,Female,Chennai,Basic,499,Beauty,Affiliate,3.26,0.0,0.0,33,0,,2025-11-15,15899.96
CUST102343,2023-12-09,38,Male,Chennai,Premium,1199,Books,Facebook Ads,3.59,0.55,21.9,23,1,2025-05-17,2025-05-17,19075.06
CUST102344,2025-09-12,43,Male,Other,Standard,799,Home,Affiliate,1.64,1.41,43.9,2,1,2025-11-12,2025-11-12,1639.39
CUST102345,2024-11-17,57,Male,Bengaluru,Premium,1199,Beauty,Affiliate,0.99,1.17,30.6,12,0,,2025-11-15,14326.13
CUST102346,2024-11-28,38,Female,Mumbai,Basic,499,Snacks,Email,2.14,0.54,7.5,11,0,,2025-11-15,5382.4
CUST102347,2023-12-17,42,Other,Hyderabad,Basic,499,Fitness,Referral,2.82,0.92,31.0,23,1,2024-02-15,2024-02-15,1023.43
CUST102348,2024-08-27,58,Female,Chennai,Basic,499,Books,Affiliate,5.13,0.26,6.8,14,0,,2025-11-15,7125.07
CUST102349,2022-11-27,18,Male,Kolkata,Standard,799,Fitness,Email,6.27,0.9,36.2,36,1,2024-10-22,2024-10-22,17752.47
CUST102350,2024-10-12,23,Female,Bengaluru,Basic,499,Fitness,Facebook Ads,5.51,2.66,83.1,13,0,,2025-11-15,6629.93
CUST102351,2025-08-12,40,Male,Bengaluru,Basic,499,Snacks,Organic,4.55,2.01,59.5,3,1,2025-09-20,2025-09-20,478.12
CUST102352,2024-09-16,68,Male,Hyderabad,Basic,499,Gadgets,Facebook Ads,1.19,0.93,37.7,14,0,,2025-11-15,7090.64
CUST102353,2025-06-29,40,Male,Bengaluru,Basic,499,Home,Instagram,2.26,1.0,34.1,4,0,,2025-11-15,2028.71
CUST102354,2025-01-16,60,Male,Pune,Standard,799,Fitness,Facebook Ads,3.38,0.31,0.0,10,1,2025-11-07,2025-11-07,6851.22
CUST102355,2023-03-28,60,Female,Delhi,Basic,499,Beauty,Referral,1.86,0.42,11.3,32,1,2024-07-07,2024-07-07,6815.51
CUST102356,2025-07-31,40,Male,Kolkata,Standard,799,Home,Email,4.04,1.12,29.0,3,0,,2025-11-15,2447.83
CUST102357,2023-01-27,49,Male,Hyderabad,Premium,1199,Beauty,Affiliate,4.3,0.59,16.1,34,1,2023-11-06,2023-11-06,10880.34
CUST102358,2024-06-22,47,Female,Kolkata,Basic,499,Home,Instagram,3.97,1.44,44.9,17,0,,2025-11-15,8511.42
CUST102359,2023-04-20,30,Female,Bengaluru,Standard,799,Home,Email,4.85,1.84,59.9,31,0,,2025-11-15,22895.3
CUST102360,2022-11-28,60,Female,Pune,Premium,1199,Books,Email,1.37,1.1,35.1,36,0,,2025-11-15,42949.38
CUST102361,2024-02-21,35,Male,Bengaluru,Premium,1199,Beauty,Affiliate,4.68,0.96,37.0,21,0,,2025-11-15,26516.88
CUST102362,2023-10-05,40,Female,Hyderabad,Basic,499,Beauty,Facebook Ads,1.75,0.0,4.2,25,1,2025-05-14,2025-05-14,9309.71
CUST102363,2024-05-01,32,Female,Bengaluru,Basic,499,Home,Organic,1.31,1.35,44.1,18,0,,2025-11-15,8975.43
CUST102364,2024-08-09,50,Male,Delhi,Basic,499,Fitness,Instagram,3.96,0.21,9.8,15,0,,2025-11-15,7974.34
CUST102365,2023-01-02,38,Female,Bengaluru,Standard,799,Beauty,Affiliate,5.19,0.65,29.0,34,0,,2025-11-15,27778.79
CUST102366,2023-03-30,56,Male,Bengaluru,Standard,799,Snacks,Referral,3.88,1.48,45.0,32,0,,2025-11-15,24851.91
CUST102367,2024-07-19,40,Male,Other,Standard,799,Snacks,Referral,3.04,1.52,45.9,16,0,,2025-11-15,12794.78
CUST102368,2023-11-26,44,Female,Mumbai,Basic,499,Home,Organic,3.56,0.62,11.2,24,0,,2025-11-15,12095.44
CUST102369,2025-01-22,62,Female,Kolkata,Basic,499,Gadgets,Organic,3.25,0.65,26.9,9,1,2025-04-23,2025-04-23,1417.93
CUST102370,2024-10-30,61,Male,Other,Standard,799,Home,Facebook Ads,0.97,0.48,14.6,12,0,,2025-11-15,9615.28
CUST102371,2025-05-29,35,Female,Mumbai,Standard,799,Home,Referral,0.76,0.18,20.6,5,0,,2025-11-15,4194.48
CUST102372,2024-12-13,41,Female,Chennai,Standard,799,Fitness,Instagram,2.86,0.52,15.3,11,0,,2025-11-15,8780.21
CUST102373,2024-02-29,68,Female,Bengaluru,Basic,499,Fitness,Affiliate,3.14,0.0,2.3,20,1,2024-03-30,2024-03-30,461.23
CUST102374,2024-11-21,64,Male,Mumbai,Basic,499,Books,Organic,3.02,1.31,43.8,11,0,,2025-11-15,5363.09
CUST102375,2023-09-13,57,Female,Delhi,Basic,499,Gadgets,Organic,4.22,1.14,31.1,26,0,,2025-11-15,12730.69
CUST102376,2023-10-17,68,Male,Other,Basic,499,Gadgets,Organic,2.61,1.24,40.4,25,0,,2025-11-15,12897.32
CUST102377,2025-03-28,59,Female,Mumbai,Basic,499,Gadgets,Affiliate,4.01,0.33,12.4,7,1,2025-07-09,2025-07-09,1530.02
CUST102378,2024-03-18,24,Male,Hyderabad,Basic,499,Gadgets,Instagram,2.74,0.18,5.6,20,0,,2025-11-15,9686.67
CUST102379,2025-04-08,67,Male,Delhi,Basic,499,Gadgets,Referral,6.28,0.93,37.6,7,1,2025-06-06,2025-06-06,494.7
CUST102380,2025-05-04,65,Female,Pune,Basic,499,Home,Instagram,3.15,0.94,25.5,6,0,,2025-11-15,2911.87
CUST102381,2025-06-12,37,Male,Mumbai,Basic,499,Home,Affiliate,7.21,0.81,30.1,5,0,,2025-11-15,2506.77
CUST102382,2025-08-15,44,Male,Chennai,Standard,799,Books,Instagram,3.63,0.73,31.2,3,0,,2025-11-15,2351.56
CUST102383,2024-03-01,23,Male,Chennai,Basic,499,Snacks,Facebook Ads,2.62,1.93,55.8,20,0,,2025-11-15,9767.53
CUST102384,2023-10-31,44,Female,Chennai,Standard,799,Snacks,Affiliate,1.38,1.16,34.0,24,0,,2025-11-15,18837.07
CUST102385,2024-08-14,26,Male,Other,Standard,799,Books,Organic,0.4,2.08,74.4,15,0,,2025-11-15,11958.86
CUST102386,2023-12-27,62,Female,Pune,Standard,799,Books,Referral,1.22,1.66,52.9,22,0,,2025-11-15,17991.77
CUST102387,2024-09-04,48,Male,Mumbai,Premium,1199,Beauty,Facebook Ads,1.42,1.92,56.0,14,0,,2025-11-15,16785.79
CUST102388,2024-12-27,38,Male,Delhi,Basic,499,Home,Facebook Ads,3.71,0.26,13.9,10,0,,2025-11-15,4999.27
CUST102389,2024-12-08,43,Male,Delhi,Standard,799,Gadgets,Affiliate,2.05,1.26,36.1,11,0,,2025-11-15,8729.71
CUST102390,2023-12-31,57,Female,Bengaluru,Premium,1199,Beauty,Email,3.34,0.64,13.4,22,0,,2025-11-15,25982.84
CUST102391,2023-05-17,65,Male,Delhi,Premium,1199,Fitness,Organic,5.31,0.0,10.0,30,1,2023-10-10,2023-10-10,5010.44
CUST102392,2024-03-01,62,Male,Delhi,Basic,499,Home,Referral,2.84,1.8,50.1,20,0,,2025-11-15,10017.46
CUST102393,2023-04-21,30,Other,Delhi,Basic,499,Books,Referral,6.74,0.72,38.0,31,1,2024-10-03,2024-10-03,8314.58
CUST102394,2025-07-17,66,Female,Other,Basic,499,Snacks,Referral,0.88,0.27,6.1,4,0,,2025-11-15,2032.56
CUST102395,2023-11-29,40,Male,Mumbai,Standard,799,Home,Affiliate,2.73,0.65,31.8,23,0,,2025-11-15,18102.22
CUST102396,2023-05-04,37,Male,Other,Standard,799,Books,Organic,2.03,0.42,7.0,30,0,,2025-11-15,23319.47
CUST102397,2022-12-13,54,Female,Delhi,Basic,499,Home,Affiliate,4.69,0.48,22.5,35,0,,2025-11-15,17964.3
CUST102398,2024-10-23,45,Male,Hyderabad,Standard,799,Home,Referral,0.0,0.77,25.5,12,0,,2025-11-15,9353.58
CUST102399,2024-10-13,34,Male,Pune,Standard,799,Home,Instagram,0.4,1.94,62.6,13,0,,2025-11-15,10639.32
CUST102400,2023-11-23,45,Female,Delhi,Basic,499,Fitness,Instagram,2.81,0.5,21.5,24,0,,2025-11-15,11702.98
CUST102401,2023-02-02,58,Female,Delhi,Premium,1199,Snacks,Organic,5.79,1.9,57.9,33,0,,2025-11-15,39981.45
CUST102402,2024-02-07,19,Female,Delhi,Standard,799,Home,Referral,3.41,1.41,37.8,21,0,,2025-11-15,16245.55
CUST102403,2023-10-22,42,Male,Delhi,Basic,499,Books,Affiliate,0.57,1.14,34.2,25,0,,2025-11-15,12766.87
CUST102404,2024-11-26,67,Male,Other,Standard,799,Fitness,Email,0.85,1.35,42.1,11,0,,2025-11-15,8463.72
CUST102405,2024-09-09,58,Female,Pune,Basic,499,Beauty,Email,6.01,0.91,28.5,14,1,2025-07-27,2025-07-27,5058.1
CUST102406,2023-12-20,23,Male,Mumbai,Standard,799,Home,Email,1.88,1.67,52.7,23,0,,2025-11-15,18643.2
CUST102407,2023-07-12,28,Female,Mumbai,Premium,1199,Fitness,Instagram,1.3,1.24,39.6,28,0,,2025-11-15,33947.41
CUST102408,2025-11-01,55,Female,Delhi,Premium,1199,Gadgets,Affiliate,5.66,0.0,0.0,0,1,2025-11-12,2025-11-12,1222.11
CUST102409,2024-03-27,23,Male,Mumbai,Basic,499,Beauty,Email,4.82,1.08,37.2,19,0,,2025-11-15,9494.54
CUST102410,2024-12-08,62,Female,Hyderabad,Basic,499,Snacks,Referral,5.29,1.37,43.0,11,0,,2025-11-15,5296.8
CUST102411,2023-04-18,28,Female,Mumbai,Basic,499,Home,Referral,1.29,0.73,19.1,31,0,,2025-11-15,16160.62
CUST102412,2024-04-30,31,Female,Hyderabad,Standard,799,Home,Email,0.25,0.98,33.4,18,0,,2025-11-15,14325.93
CUST102413,2022-12-16,19,Male,Mumbai,Basic,499,Fitness,Facebook Ads,3.24,0.53,14.0,35,1,2024-01-25,2024-01-25,6444.04
CUST102414,2024-05-22,57,Male,Bengaluru,Standard,799,Snacks,Email,3.6,0.07,2.1,18,1,2025-06-21,2025-06-21,10362.34
CUST102415,2025-10-06,20,Female,Chennai,Basic,499,Gadgets,Facebook Ads,3.66,0.0,2.6,1,1,2025-11-13,2025-11-13,503.24
CUST102416,2024-01-10,52,Male,Delhi,Basic,499,Beauty,Organic,5.66,0.0,10.3,22,1,2024-06-08,2024-06-08,2422.48
CUST102417,2022-12-28,50,Other,Other,Basic,499,Books,Organic,0.0,1.3,40.0,35,0,,2025-11-15,17429.27
CUST102418,2022-12-19,41,Male,Pune,Premium,1199,Snacks,Referral,4.55,0.0,5.4,35,0,,2025-11-15,42130.26
CUST102419,2024-01-14,36,Female,Delhi,Standard,799,Home,Affiliate,1.03,0.5,14.1,22,1,2025-01-14,2025-01-14,10243.35
CUST102420,2023-05-10,35,Male,Mumbai,Basic,499,Fitness,Instagram,4.54,0.44,15.5,30,0,,2025-11-15,14619.52
CUST102421,2022-12-11,66,Female,Pune,Basic,499,Gadgets,Affiliate,2.15,0.73,23.0,35,0,,2025-11-15,18107.41
CUST102422,2025-02-21,69,Male,Pune,Standard,799,Fitness,Referral,1.53,0.0,2.4,8,0,,2025-11-15,6374.39
CUST102423,2024-04-01,41,Male,Pune,Basic,499,Beauty,Referral,1.9,1.14,33.9,19,1,2025-04-25,2025-04-25,6468.17
CUST102424,2023-09-28,62,Male,Mumbai,Standard,799,Snacks,Affiliate,0.4,0.14,11.0,25,0,,2025-11-15,19955.33
CUST102425,2025-07-28,52,Female,Other,Standard,799,Fitness,Instagram,3.07,1.58,47.4,3,1,2025-09-29,2025-09-29,1640.51
CUST102426,2023-03-23,18,Male,Bengaluru,Standard,799,Books,Referral,1.61,0.53,8.2,32,0,,2025-11-15,25583.74
CUST102427,2025-09-27,53,Female,Chennai,Standard,799,Books,Instagram,4.42,0.84,41.6,1,0,,2025-11-15,803.76
CUST102428,2023-10-25,42,Female,Pune,Standard,799,Fitness,Referral,4.15,0.9,27.9,25,1,2024-07-29,2024-07-29,6863.78
CUST102429,2025-07-15,62,Male,Bengaluru,Premium,1199,Home,Organic,6.04,1.05,41.6,4,1,2025-10-09,2025-10-09,2490.83
CUST102430,2024-09-06,66,Female,Pune,Premium,1199,Fitness,Facebook Ads,3.66,0.92,36.9,14,0,,2025-11-15,16853.34
CUST102431,2025-05-09,60,Male,Bengaluru,Standard,799,Gadgets,Referral,3.94,0.64,26.4,6,0,,2025-11-15,4972.04
CUST102432,2025-10-28,51,Other,Other,Basic,499,Snacks,Facebook Ads,5.52,1.11,35.5,0,0,,2025-11-15,504.77
CUST102433,2023-09-27,42,Female,Bengaluru,Standard,799,Beauty,Email,1.87,1.18,37.9,26,0,,2025-11-15,20983.08
CUST102434,2025-10-03,33,Male,Other,Basic,499,Books,Referral,0.32,0.44,7.0,1,0,,2025-11-15,468.76
CUST102435,2024-01-16,51,Male,Mumbai,Standard,799,Fitness,Organic,3.36,1.16,46.6,22,0,,2025-11-15,17144.57
CUST102436,2024-01-12,46,Male,Chennai,Standard,799,Gadgets,Instagram,0.44,1.62,44.5,22,0,,2025-11-15,18661.26
CUST102437,2023-11-23,36,Other,Hyderabad,Basic,499,Books,Organic,7.42,1.32,42.9,24,0,,2025-11-15,11760.73
CUST102438,2024-06-30,40,Male,Delhi,Basic,499,Books,Facebook Ads,5.62,1.46,47.6,16,0,,2025-11-15,8286.87
CUST102439,2023-05-03,36,Female,Bengaluru,Standard,799,Beauty,Instagram,6.9,1.0,33.7,30,1,2025-08-20,2025-08-20,21688.71
CUST102440,2024-07-14,42,Male,Chennai,Premium,1199,Books,Organic,3.11,0.34,8.7,16,1,2024-12-20,2024-12-20,6025.18
CUST102441,2024-07-01,33,Female,Bengaluru,Standard,799,Gadgets,Organic,3.99,0.41,21.8,16,1,2025-09-18,2025-09-18,11399.38
CUST102442,2025-02-27,68,Male,Hyderabad,Standard,799,Books,Organic,2.17,1.09,38.8,8,0,,2025-11-15,6339.23
CUST102443,2025-05-16,26,Female,Bengaluru,Basic,499,Books,Affiliate,4.59,1.47,48.3,6,1,2025-08-03,2025-08-03,976.11
CUST102444,2024-03-12,18,Female,Other,Standard,799,Fitness,Instagram,0.81,2.57,75.6,20,0,,2025-11-15,15555.31
CUST102445,2023-10-13,59,Female,Mumbai,Basic,499,Fitness,Organic,0.0,1.49,50.0,25,0,,2025-11-15,12275.78
CUST102446,2023-08-26,36,Male,Bengaluru,Standard,799,Snacks,Organic,1.58,0.2,4.6,27,0,,2025-11-15,21424.61
CUST102447,2023-06-17,50,Male,Bengaluru,Basic,499,Home,Facebook Ads,0.38,0.44,21.3,29,0,,2025-11-15,14921.31
CUST102448,2023-01-18,51,Male,Delhi,Standard,799,Gadgets,Organic,5.66,2.27,72.0,34,0,,2025-11-15,27237.18
CUST102449,2023-11-25,33,Female,Bengaluru,Basic,499,Home,Organic,6.27,0.77,33.1,24,0,,2025-11-15,12150.11
CUST102450,2023-09-07,61,Male,Delhi,Basic,499,Home,Email,0.47,0.93,27.6,26,1,2024-01-21,2024-01-21,2014.52
CUST102451,2025-10-09,57,Female,Pune,Premium,1199,Books,Instagram,5.33,0.32,13.3,1,0,,2025-11-15,1199.62
CUST102452,2024-07-18,35,Male,Chennai,Basic,499,Beauty,Email,4.71,1.84,64.1,16,0,,2025-11-15,8021.66
CUST102453,2023-12-01,51,Female,Hyderabad,Basic,499,Beauty,Affiliate,0.17,1.2,47.1,23,0,,2025-11-15,12153.81
CUST102454,2024-08-12,42,Female,Mumbai,Standard,799,Books,Facebook Ads,2.3,0.44,22.2,15,1,2025-01-28,2025-01-28,4065.68
CUST102455,2023-04-17,62,Female,Chennai,Premium,1199,Gadgets,Email,1.96,0.3,14.7,31,0,,2025-11-15,36968.97
CUST102456,2024-03-16,23,Male,Mumbai,Basic,499,Home,Affiliate,4.35,1.08,38.1,20,0,,2025-11-15,9988.39
CUST102457,2024-10-01,38,Male,Kolkata,Standard,799,Snacks,Referral,0.79,0.93,25.7,13,0,,2025-11-15,10660.83
CUST102458,2024-05-04,23,Male,Bengaluru,Premium,1199,Home,Instagram,2.82,1.4,45.1,18,0,,2025-11-15,21284.94
CUST102459,2024-01-29,49,Male,Delhi,Basic,499,Beauty,Organic,1.77,1.23,33.3,21,0,,2025-11-15,10391.4
CUST102460,2025-11-08,58,Female,Delhi,Basic,499,Home,Email,3.85,0.74,26.4,0,1,2025-10-31,2025-10-31,495.21
CUST102461,2025-07-06,65,Female,Pune,Basic,499,Fitness,Email,2.61,0.57,21.0,4,0,,2025-11-15,1992.18
CUST102462,2024-09-28,60,Female,Mumbai,Standard,799,Fitness,Organic,2.04,0.8,15.5,13,0,,2025-11-15,10897.12
CUST102463,2024-07-31,56,Male,Hyderabad,Basic,499,Snacks,Organic,2.62,0.57,18.9,15,0,,2025-11-15,7418.06
CUST102464,2024-09-25,48,Female,Mumbai,Basic,499,Gadgets,Facebook Ads,6.66,0.82,30.7,13,0,,2025-11-15,6525.92
CUST102465,2023-06-24,59,Female,Chennai,Standard,799,Home,Email,2.25,0.91,28.2,29,1,2025-03-26,2025-03-26,17549.67
CUST102466,2024-01-22,27,Female,Pune,Standard,799,Fitness,Email,1.13,0.36,13.3,22,0,,2025-11-15,17544.71
CUST102467,2022-12-29,47,Male,Delhi,Basic,499,Gadgets,Referral,4.05,1.28,34.1,35,0,,2025-11-15,16269.71
CUST102468,2024-04-19,69,Male,Delhi,Standard,799,Fitness,Affiliate,2.74,0.68,18.1,19,1,2025-06-20,2025-06-20,10884.3
CUST102469,2024-07-02,35,Male,Other,Basic,499,Gadgets,Referral,0.45,0.39,17.3,16,0,,2025-11-15,8373.73
CUST102470,2023-07-23,41,Female,Hyderabad,Basic,499,Gadgets,Email,7.02,0.69,24.9,28,1,2024-11-07,2024-11-07,7561.75
CUST102471,2025-10-06,69,Female,Delhi,Standard,799,Fitness,Referral,2.37,1.05,34.5,1,0,,2025-11-15,814.79
CUST102472,2025-08-07,26,Male,Hyderabad,Premium,1199,Books,Email,2.32,0.95,27.2,3,0,,2025-11-15,3726.66
CUST102473,2025-01-14,48,Male,Chennai,Basic,499,Beauty,Instagram,3.29,1.15,36.7,10,0,,2025-11-15,5080.1
CUST102474,2024-06-22,32,Female,Mumbai,Premium,1199,Gadgets,Facebook Ads,6.11,1.44,35.3,17,0,,2025-11-15,20420.04
CUST102475,2025-06-25,21,Female,Pune,Standard,799,Books,Referral,0.0,1.68,54.7,4,1,2025-11-10,2025-11-10,3033.27
CUST102476,2023-04-08,57,Male,Delhi,Basic,499,Home,Email,3.5,1.07,43.3,31,1,2024-04-05,2024-04-05,6222.38
CUST102477,2025-03-30,26,Female,Mumbai,Standard,799,Books,Referral,6.76,0.26,6.5,7,0,,2025-11-15,5326.84
CUST102478,2023-04-01,62,Other,Kolkata,Basic,499,Fitness,Affiliate,3.23,0.74,19.4,31,0,,2025-11-15,15606.11
CUST102479,2025-04-03,26,Female,Delhi,Premium,1199,Books,Facebook Ads,0.78,0.3,11.6,7,1,2025-06-02,2025-06-02,2221.41
CUST102480,2023-09-13,43,Male,Mumbai,Premium,1199,Beauty,Instagram,1.89,1.92,66.0,26,0,,2025-11-15,32887.23
CUST102481,2025-07-03,21,Female,Chennai,Basic,499,Fitness,Organic,3.37,2.09,64.8,4,0,,2025-11-15,2081.49
CUST102482,2025-09-14,34,Female,Pune,Basic,499,Snacks,Organic,5.4,1.29,35.8,2,0,,2025-11-15,942.99
CUST102483,2023-04-27,33,Male,Pune,Basic,499,Home,Referral,2.39,1.42,42.8,31,0,,2025-11-15,14875.59
CUST102484,2024-04-05,32,Female,Other,Basic,499,Snacks,Email,4.49,1.05,29.1,19,0,,2025-11-15,9260.14
CUST102485,2025-10-25,52,Female,Pune,Basic,499,Books,Affiliate,0.42,1.12,30.5,0,0,,2025-11-15,481.5
CUST102486,2024-04-28,69,Female,Mumbai,Basic,499,Gadgets,Facebook Ads,0.4,0.0,0.0,18,0,,2025-11-15,8536.36
CUST102487,2025-06-18,22,Male,Delhi,Standard,799,Books,Instagram,2.13,0.86,22.3,5,1,2025-10-19,2025-10-19,3194.27
CUST102488,2024-08-21,22,Female,Kolkata,Basic,499,Gadgets,Instagram,5.59,0.37,10.6,15,0,,2025-11-15,7255.92
CUST102489,2023-12-31,37,Female,Delhi,Standard,799,Snacks,Instagram,3.12,1.07,34.3,22,0,,2025-11-15,18065.47
CUST102490,2023-09-24,32,Male,Hyderabad,Standard,799,Snacks,Organic,3.52,0.86,29.1,26,0,,2025-11-15,19941.46
CUST102491,2023-06-26,35,Female,Hyderabad,Standard,799,Gadgets,Facebook Ads,3.5,2.07,57.0,29,0,,2025-11-15,23482.17
CUST102492,2025-02-27,64,Female,Delhi,Premium,1199,Beauty,Organic,5.0,1.45,48.5,8,0,,2025-11-15,9598.78
CUST102493,2024-01-13,19,Female,Pune,Basic,499,Home,Referral,1.9,1.07,31.4,22,0,,2025-11-15,10996.87
CUST102494,2024-05-28,46,Male,Delhi,Basic,499,Fitness,Instagram,4.24,0.74,28.3,17,1,2025-09-04,2025-09-04,7344.17
CUST102495,2024-05-08,30,Female,Delhi,Standard,799,Snacks,Facebook Ads,1.5,1.91,62.0,18,0,,2025-11-15,13580.94
CUST102496,2024-08-09,21,Male,Other,Standard,799,Home,Instagram,6.57,0.88,27.7,15,0,,2025-11-15,12523.98
CUST102497,2025-06-20,59,Male,Delhi,Standard,799,Fitness,Organic,1.56,1.1,37.0,4,1,2025-08-25,2025-08-25,1543.18
CUST102498,2025-10-24,62,Female,Mumbai,Premium,1199,Books,Organic,1.41,0.93,24.4,0,0,,2025-11-15,1204.71
CUST102499,2024-02-05,27,Male,Hyderabad,Premium,1199,Fitness,Organic,3.99,0.66,28.7,21,0,,2025-11-15,25187.57
CUST102500,2025-05-10,48,Female,Kolkata,Standard,799,Snacks,Instagram,3.14,0.92,25.5,6,0,,2025-11-15,5060.88
CUST102501,2025-03-02,58,Male,Kolkata,Standard,799,Beauty,Facebook Ads,3.59,0.0,3.9,8,1,2025-07-24,2025-07-24,2872.49
CUST102502,2024-08-05,25,Male,Kolkata,Basic,499,Beauty,Facebook Ads,3.41,0.0,1.1,15,0,,2025-11-15,7343.28
CUST102503,2025-09-27,20,Male,Chennai,Basic,499,Home,Referral,1.04,1.11,28.8,1,1,2025-10-30,2025-10-30,519.48
CUST102504,2023-06-23,65,Other,Bengaluru,Standard,799,Books,Instagram,5.9,1.84,63.3,29,0,,2025-11-15,22824.71
CUST102505,2023-03-15,63,Female,Pune,Basic,499,Home,Referral,4.61,1.11,33.0,32,0,,2025-11-15,16686.6
CUST102506,2025-06-08,26,Female,Pune,Basic,499,Gadgets,Affiliate,5.45,0.47,8.8,5,1,2025-11-03,2025-11-03,2083.35
CUST102507,2024-03-10,47,Male,Bengaluru,Basic,499,Beauty,Referral,2.05,0.03,0.0,20,0,,2025-11-15,10567.11
CUST102508,2025-05-31,28,Male,Mumbai,Standard,799,Home,Referral,3.75,1.37,39.0,5,0,,2025-11-15,4013.07
CUST102509,2025-07-20,52,Other,Other,Basic,499,Gadgets,Referral,3.36,0.56,25.7,3,1,2025-10-18,2025-10-18,1475.96
CUST102510,2023-01-23,54,Male,Pune,Standard,799,Books,Organic,5.03,1.29,47.9,34,0,,2025-11-15,26074.13
CUST102511,2025-07-10,59,Male,Pune,Basic,499,Fitness,Affiliate,5.09,1.13,33.5,4,0,,2025-11-15,2044.42
CUST102512,2024-03-20,30,Female,Pune,Basic,499,Home,Referral,3.35,1.19,35.7,20,0,,2025-11-15,9936.33
CUST102513,2024-05-27,53,Male,Hyderabad,Basic,499,Gadgets,Facebook Ads,0.27,0.92,25.4,17,0,,2025-11-15,8575.98
CUST102514,2024-10-02,30,Female,Chennai,Basic,499,Beauty,Referral,6.2,1.13,31.0,13,0,,2025-11-15,6384.24
CUST102515,2025-08-26,29,Female,Hyderabad,Premium,1199,Fitness,Organic,4.0,0.83,22.5,2,1,2025-11-11,2025-11-11,2580.94
CUST102516,2022-12-06,54,Male,Mumbai,Basic,499,Home,Email,1.9,0.52,21.6,35,0,,2025-11-15,16964.98
CUST102517,2024-04-21,27,Male,Kolkata,Basic,499,Beauty,Affiliate,3.73,0.32,14.4,19,1,2025-10-01,2025-10-01,8712.34
CUST102518,2024-12-08,26,Male,Delhi,Standard,799,Fitness,Email,0.28,0.0,1.5,11,1,2025-09-26,2025-09-26,7432.43
CUST102519,2025-01-15,69,Female,Chennai,Standard,799,Snacks,Email,4.9,0.79,20.0,10,0,,2025-11-15,7909.85
CUST102520,2024-12-13,24,Female,Delhi,Basic,499,Beauty,Affiliate,0.35,1.81,55.1,11,0,,2025-11-15,5499.1
CUST102521,2023-04-12,19,Male,Delhi,Basic,499,Snacks,Instagram,2.6,1.34,30.2,31,0,,2025-11-15,15201.43
CUST102522,2023-10-09,40,Male,Mumbai,Premium,1199,Books,Facebook Ads,3.44,1.04,37.4,25,1,2025-09-28,2025-09-28,28219.45
CUST102523,2023-12-13,56,Female,Bengaluru,Standard,799,Home,Organic,4.87,0.46,18.0,23,0,,2025-11-15,18903.57
CUST102524,2025-04-14,57,Female,Mumbai,Basic,499,Gadgets,Affiliate,3.19,1.5,40.1,7,0,,2025-11-15,3437.86
CUST102525,2023-09-17,56,Male,Bengaluru,Standard,799,Home,Email,4.14,0.83,35.4,26,0,,2025-11-15,20414.74
